TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Target
0.10337580163075918,267,1,14,2,-0.26233551123451593,1,-0.2201246924932781,-0.2046294076264745,-1.1888737972791252,7,0
-1.0102141688886939,1320,1,36,2,0.13017718028845576,0,-0.17730703792277525,-0.2046294076264745,1.8043295571710494,210,1
0.37646820311756496,1236,1,4,2,-1.0473608942804593,1,-0.8195718564803178,-0.2046294076264745,0.8296218983221342,360,3
-0.6223264403450205,928,1,14,1,-0.31840875288065473,1,0.6790460534872815,-0.2046294076264745,0.3509191532933909,219,3
-0.8354199723235708,1508,1,15,0,1.3637884965035096,2,0.022508683406238,-0.2046294076264745,-0.8883579879441587,140,1
0.0691836335538925,2485,1,11,2,-0.9912876526343205,3,-0.4056678622987904,-0.2046294076264745,-1.274745720870098,308,2
0.11634760513539616,1568,1,32,2,-0.20626226958837712,1,-0.8338444080038188,-0.2046294076264745,-0.24142160882952046,276,1
-1.001520664692974,2231,1,42,0,0.6348363551037051,2,-1.1192954384738378,-0.2046294076264745,0.11416451736761844,264,2
1.030739959831662,1633,1,30,1,0.6909095967498439,0,0.550593089775773,-0.2046294076264745,-0.9488655427818666,230,1
1.8606273465781944,1452,1,40,2,-1.0473608942804593,3,-0.5626659290573008,-0.2046294076264745,-1.0288922431032455,215,1
-0.8881970725983741,1661,1,23,2,-1.0473608942804593,3,-0.16303448639927431,-0.2046294076264745,-1.2341575989743827,79,1
-0.5918991756600009,1208,1,28,1,-0.6548482027574877,1,-0.20585214096977716,-0.2046294076264745,0.3069799069068547,62,3
-0.30672485692481277,2179,1,21,2,0.13017718028845576,1,2.191936514978382,-0.2046294076264745,1.0857904759765058,142,2
0.28638433286900333,1530,1,0,0,0.6348363551037051,0,-0.6340286866748056,-0.2046294076264745,1.7248057821178182,189,1
-0.9634609140408461,1932,1,25,0,0.2983969052268722,0,0.06532633797674084,-0.2046294076264745,2.383181145137571,335,2
0.6449058149562689,1130,1,28,2,-1.4959468274495697,3,-0.7339365473393122,-0.2046294076264745,-0.8633759450324956,40,3
0.1325709161148104,101,1,35,1,-1.3277271025111534,3,-1.4475641235143595,-0.2046294076264745,-1.0553676661478777,214,0
-0.21592223239235306,1617,1,6,2,-1.2155806192188758,3,0.008236131882737053,-0.2046294076264745,-1.2443444015996192,144,1
-0.9982349308237256,1997,1,6,2,-0.8230679276959041,0,1.8065776238438565,-0.2046294076264745,0.08450219032788726,200,2
-0.24135244348455723,1210,1,5,0,-1.4959468274495697,3,2.4916600969719016,-0.2046294076264745,-1.2243402924645201,310,3
-0.8618427488554438,316,1,20,0,-1.3838003441572921,3,-0.39139531077528944,-0.2046294076264745,-0.8863514187620591,61,0
0.40333592277756536,1372,1,22,0,1.1955687715650931,0,0.3079597138762569,-0.2046294076264745,1.2830295551192452,240,1
-0.10917010803624985,240,1,30,2,0.5226898718114275,2,-0.39139531077528944,-0.2046294076264745,-0.1712173469084954,354,0
-0.7812395898754427,1344,1,41,2,1.9805941546110366,2,-0.09167172878176957,-0.2046294076264745,0.34366522608393424,161,1
-0.10184565961938358,1874,1,35,2,-1.3838003441572921,3,0.5791381928227749,-0.2046294076264745,-1.1591088324295677,131,1
0.6789610774552501,2065,1,37,1,0.9152025633343992,0,2.0777561027903744,-0.2046294076264745,1.9991848731805784,198,2
0.269031550872035,308,1,40,0,-0.4305552361729324,1,1.7923050723203555,-0.2046294076264745,1.013281995224886,215,0
-0.8963771808770238,1749,1,5,1,-1.2155806192188758,3,0.03678123492973895,-0.2046294076264745,-1.155080298393895,316,1
-0.9211228640798013,989,1,42,2,0.971275804980538,0,-0.2914874501107828,-0.2046294076264745,0.9127302988835408,7,3
0.03393044724841432,52,1,11,1,-0.6548482027574877,0,2.3632071332603934,-0.2046294076264745,0.049856797621100624,10,0
-0.7625519784940922,1497,1,26,1,1.4198617381496486,0,0.07959888950024178,-0.2046294076264745,0.4639336456928654,76,1
-0.22502645332172896,204,1,22,0,-0.5987749611113489,1,0.6505009504402797,-0.2046294076264745,-1.283146625604361,351,0
-0.5867994428837716,297,1,3,1,1.7002279463803425,2,2.1205737573608774,-0.2046294076264745,0.14272348795171966,139,0
0.022909548228643585,2295,1,15,1,-0.7669946860497653,1,-1.1906581960913425,-0.2046294076264745,-0.27105057858105824,142,2
-0.05409983933186691,890,1,11,0,-1.2716538608650145,3,-0.14876193487577336,-0.2046294076264745,-0.9051264401244912,75,3
1.6436320056299116,544,1,15,1,-0.7669946860497653,1,-1.4618366750378604,-0.2046294076264745,0.4393185329513307,172,0
-0.6108605981971221,1571,1,20,1,0.6348363551037051,2,-0.33430510468128566,-0.2046294076264745,0.10342347056932134,71,1
-0.4123132838688905,876,1,6,2,1.7563011880264814,2,-1.0907503354268357,-0.2046294076264745,0.05898129891463745,7,3
-0.12587258853826278,970,1,10,1,-1.2716538608650145,3,-1.1906581960913425,-0.2046294076264745,-1.080362538785769,29,3
-0.4387360604007634,560,1,6,2,-1.159507377572737,3,-1.4332915719908585,-0.2046294076264745,-0.8486294577057365,74,0
-0.7681308807929202,905,1,32,1,-1.0473608942804593,3,-1.5046543296083634,-0.2046294076264745,-1.1099504534133764,288,3
1.6939105791083073,916,1,3,0,-1.439873585803431,3,0.6362283989167787,-0.2046294076264745,-1.114407500305073,255,3
-0.20739986016898987,2381,1,31,2,1.4759349797957872,2,-1.047932680856333,-0.2046294076264745,-1.0085879183744053,87,2
1.5148380832342667,1310,1,30,2,-0.20626226958837712,0,0.051053786453239894,-0.2046294076264745,2.3993799574733683,124,1
0.5335331273465351,723,1,0,0,0.7469828383959827,0,-0.534120826010299,-0.2046294076264745,1.7789343970748361,342,3
0.009629707173764457,2116,1,17,1,1.5880814630880649,2,-0.2772148985872819,-0.2046294076264745,0.7113318224976004,97,2
-0.32845861741411236,22,1,19,0,0.8030560800421215,0,2.5630228545894065,-0.2046294076264745,0.5683778809718641,233,0
0.3475811261837557,181,1,32,0,0.8030560800421215,1,-0.14876193487577336,-0.2046294076264745,-0.48831172847561627,118,0
1.1387242343887336,434,1,23,0,0.971275804980538,2,-0.9622973717153274,-0.2046294076264745,-0.9621751007710609,351,0
-0.27982291087034106,28,1,20,0,-0.37448199452679354,0,1.649579557085346,-0.2046294076264745,0.708160314173975,240,0
0.6533255079962181,1211,1,17,1,0.41054338851914984,1,0.1795067501647484,-0.2046294076264745,0.6089480412508599,63,3
-0.9490858283628842,1338,1,40,1,0.971275804980538,2,-0.6340286866748056,-0.2046294076264745,-0.6032429819735925,291,1
0.6689669702696196,1380,1,7,1,0.46661663016528865,2,1.663852108608847,-0.2046294076264745,0.5951843109531852,98,1
0.03338282493687302,1073,1,20,0,-1.439873585803431,3,-1.5046543296083634,-0.2046294076264745,-1.040859811728964,205,3
-0.9805056584875725,2267,1,1,2,-0.0941157862960995,0,0.5934107443462758,-0.2046294076264745,0.21642513324256774,237,2
0.055321943793000566,2147,1,40,1,0.8030560800421215,1,0.4506852291112664,-0.2046294076264745,0.5512040094427186,139,2
-0.5362470582496054,954,1,22,1,0.8591293216882603,1,-0.2772148985872819,-0.2046294076264745,0.773386642318436,349,3
-0.032913701154108695,1558,1,10,0,1.307715254857371,2,-0.8052993049568169,-0.2046294076264745,-0.8635478633639543,217,1
1.7212232418964348,805,1,28,0,-0.7669946860497653,1,-0.16303448639927431,-0.2046294076264745,1.1666793339004236,26,3
0.6430575896548167,238,1,15,0,0.07410393864231694,1,0.33650481692325884,-0.2046294076264745,0.3228143550177701,322,0
0.7649377803672512,327,1,18,0,0.5226898718114275,0,1.349855975091826,-0.2046294076264745,1.1108058761763624,68,0
0.024894679107981134,375,1,32,0,1.1394955299189544,0,0.550593089775773,-0.2046294076264745,2.1599567384921183,112,0
1.3572255366937556,2320,1,25,0,0.9152025633343992,2,-0.6768463412453084,-0.2046294076264745,-0.9555754895992453,60,2
-0.6188011217144725,552,1,21,0,0.5787631134575663,1,0.7361362595812854,-0.2046294076264745,0.4087863504733236,351,0
-0.7624835257051495,950,1,1,0,-1.1034341359265982,3,1.1785853568098148,-0.2046294076264745,-1.204138605545506,83,3
0.21772618555949932,41,1,29,0,1.0273490466266768,0,0.8645892232927939,-0.2046294076264745,0.7267095323547896,224,0
-0.5684883218416057,1968,1,5,1,-0.03804254464996068,0,-1.105022886950337,-0.2046294076264745,0.19503797962006242,49,2
0.8563907063946664,1256,1,8,0,1.0834222882728155,2,0.16523419864124747,-0.2046294076264745,0.26745408634283907,248,3
0.5464022516677582,1172,1,41,2,-0.9352144109881817,1,-1.4903817780848623,-0.2046294076264745,0.8223474435507125,90,3
0.7139062262104864,91,1,6,0,0.7469828383959827,1,-0.791026753433316,-0.2046294076264745,-1.253040390037132,316,0
0.6466513610743071,2395,1,16,1,0.6909095967498439,2,-0.006036419640763895,-0.2046294076264745,-0.6671144910283495,219,2
-0.4585531427996681,1817,1,36,1,-0.20626226958837712,0,2.4631149939248997,-0.2046294076264745,1.276971358394262,277,1
0.9720074669188461,61,1,4,0,-1.2716538608650145,3,0.80749901719879,-0.2046294076264745,-1.1888660994433882,196,0
-0.8407592898610995,2090,1,23,0,0.18625042193459457,0,-0.49130317143979607,-0.2046294076264745,-1.0244685534997424,303,2
1.1383135176550776,2262,1,4,0,-1.3277271025111534,3,-0.8195718564803178,-0.2046294076264745,-1.2169324085403241,328,2
0.7738024165353279,2060,1,28,0,-0.0941157862960995,0,0.564865641299274,-0.2046294076264745,2.151573795374575,29,2
-0.7056677108827284,148,1,13,0,0.35447014687301104,0,0.3079597138762569,-0.2046294076264745,2.522155305587302,174,0
-1.000801910409076,2132,1,38,0,-0.31840875288065473,0,-1.0051150262858302,-0.2046294076264745,2.3170182469784466,358,2
1.5027903923803558,2220,1,22,1,0.18625042193459457,1,-1.5617445357023672,-0.2046294076264745,-0.4619646026932666,270,2
-0.4126897742080751,42,1,19,3,-0.54270171946521,0,-0.49130317143979607,-0.2046294076264745,2.145566917554505,357,0
0.9955894527095979,241,1,32,1,-0.7109214444036265,1,0.1509616471177465,-0.2046294076264745,-1.1287562661187562,253,0
-0.4249428234288142,1991,1,26,0,-1.3277271025111534,3,2.3203894786898904,-0.2046294076264745,-0.9767342740948876,328,2
-0.8796062475860682,2473,1,21,1,0.8030560800421215,2,0.5220479867287712,-0.2046294076264745,-1.016011197970075,304,2
-0.9021614415426799,2082,1,30,1,-1.2716538608650145,3,-0.5483933775337999,-0.2046294076264745,0.9227990680274774,58,2
0.665373198850129,1965,1,14,2,-1.2155806192188758,3,-0.6483012381983065,-0.2046294076264745,-1.0919477815698855,213,2
-0.7670356361698374,50,1,1,0,0.35447014687301104,1,0.550593089775773,-0.2046294076264745,-0.5905210254456523,297,0
1.5842492112221402,1642,1,31,2,0.6909095967498439,1,-0.020308971164264843,-0.2046294076264745,0.2736508441110873,192,1
0.25339008859863354,2414,1,37,1,1.251642013211232,2,0.33650481692325884,-0.2046294076264745,-0.4180227903614847,216,2
-0.2693496341621116,1605,1,39,0,-1.4959468274495697,3,-1.5189268811318644,-0.2046294076264745,-1.1185540678220458,252,1
-0.24049678362277377,2429,1,1,2,-1.4959468274495697,3,-0.776754201909815,-0.2046294076264745,-1.1193546427386891,312,2
-0.38010624667136145,1219,1,43,2,0.7469828383959827,0,-1.5189268811318644,-0.2046294076264745,-0.9249509330923946,1,3
0.14886267988316726,288,1,38,2,-1.4959468274495697,3,0.40786757454076356,-0.2046294076264745,-1.180865482167447,226,0
0.4686398834288782,1656,1,22,0,0.8030560800421215,0,1.364128526615327,-0.2046294076264745,1.9334094327535478,112,1
-0.7615594130544233,1738,1,4,0,-1.2155806192188758,3,0.49350288368176926,-0.2046294076264745,-1.031642936406584,276,1
-0.9390232683883108,1500,1,20,0,0.8030560800421215,1,0.5934107443462758,-0.2046294076264745,0.40996411934107746,103,1
0.7363929673781552,1309,1,34,1,1.9245209129648977,2,-1.276293505232348,-0.2046294076264745,0.4826291227526823,334,1
0.6519906786118358,1376,1,21,1,-0.0941157862960995,1,0.6933186050107825,-0.2046294076264745,0.5023227525130576,289,1
-0.9748925297942731,647,1,13,0,-0.03804254464996068,1,0.5220479867287712,-0.2046294076264745,1.00886600345712,122,3
0.8154559386069461,1237,1,19,2,-0.0941157862960995,1,-1.3904739174203558,-0.2046294076264745,1.1620349730057948,265,3
-0.6834205544763586,223,1,10,1,1.5320082214419262,2,-1.4475641235143595,-0.2046294076264745,0.6021996052547964,140,0
-0.3476596247125329,1567,1,37,2,0.9152025633343992,2,-0.3057600016342838,-0.2046294076264745,-0.22570519419990506,8,1
-0.1590721911754606,995,1,38,0,-0.15018902794223832,1,1.8065776238438565,-0.2046294076264745,0.8186550483422198,92,3
-0.8663948593201316,598,1,12,2,-0.9352144109881817,3,1.2214030113803176,-0.2046294076264745,-1.2314376970139922,245,0
-0.4065632495977057,941,1,3,2,-0.54270171946521,0,0.8645892232927939,-0.2046294076264745,0.03279069579227246,233,3
0.30469545391116926,2045,1,27,1,0.07410393864231694,0,0.12241654407074462,-0.2046294076264745,0.4489433935677695,5,2
-0.4467108103125852,754,1,10,2,1.7563011880264814,2,-1.4190190204673576,-0.2046294076264745,-0.31707593845230914,3,3
0.162792822433002,1648,1,14,1,1.3637884965035096,2,1.906485484508363,-0.2046294076264745,-0.2737499529794836,73,1
-0.7625862048885635,2435,1,33,0,1.5320082214419262,2,-0.03458152268776579,-0.2046294076264745,-0.693756700513949,325,2
1.2803188283166589,1918,1,42,1,0.7469828383959827,1,-0.9337522686683254,-0.2046294076264745,0.02525964649628545,340,2
-0.1458608029095242,2200,1,39,0,0.018030696996178132,1,0.46495778063476734,-0.2046294076264745,0.28338860631833473,314,2
-0.8621165600112144,261,1,30,2,-1.1034341359265982,3,-0.14876193487577336,-0.2046294076264745,0.22187263499908577,98,0
-0.9779729052966935,1879,1,36,3,0.46661663016528865,0,-0.9622973717153274,-0.2046294076264745,2.4372533092991846,298,1
-0.8564692049234436,2394,1,36,0,1.0834222882728155,0,-1.3048386082793502,-0.2046294076264745,0.8057278161946277,153,2
-0.8955899738041829,130,1,24,1,1.0273490466266768,2,0.13668909559424558,-0.2046294076264745,-0.1600246937469636,174,0
-0.8520197736421697,1828,1,41,1,-1.3277271025111534,3,-1.4618366750378604,-0.2046294076264745,-1.1026785645872,64,1
-0.8700228571340934,1323,1,4,0,-1.1034341359265982,3,-0.5626659290573008,-0.2046294076264745,-1.1637531933241971,261,1
0.5001623927369806,1882,1,19,0,0.46661663016528865,2,-0.4627580683927942,-0.2046294076264745,-0.5079514733858328,292,1
0.23097180021990715,2280,1,9,2,1.307715254857371,2,-0.8909346140978226,-0.2046294076264745,0.2003109970998763,62,2
1.5735705761470826,817,1,20,0,-1.2716538608650145,3,-1.1763856445678416,-0.2046294076264745,1.1338865536609977,160,3
-0.9484697532624001,1541,1,13,1,0.35447014687301104,1,-0.6768463412453084,-0.2046294076264745,0.054806505999962354,65,1
0.6082151200829946,1829,1,31,0,-0.5987749611113489,1,-0.20585214096977716,-0.2046294076264745,-0.7987372183492888,36,1
-0.8998682731131002,1163,1,37,0,0.6348363551037051,2,-1.361928814373354,-0.2046294076264745,0.43983685389095223,279,3
1.3412760368701118,456,1,28,1,-0.9912876526343205,3,-0.3771227592517885,-0.2046294076264745,-0.8928663537407683,150,0
-0.2959777690608126,1914,1,42,0,1.5880814630880649,2,-0.41994041382229136,-0.2046294076264745,-0.2679534826695569,326,2
-0.8085180262690991,1192,1,31,2,-1.159507377572737,3,0.7218637080577844,-0.2046294076264745,-0.8289717511788004,115,3
-0.445684018478445,1778,1,23,1,-0.4305552361729324,0,-0.534120826010299,-0.2046294076264745,1.9022049726211798,265,1
0.21837648705445473,659,1,26,2,-1.3277271025111534,3,-0.5198482744867979,-0.2046294076264745,-0.09637642192857815,258,3
0.27789618704011165,1106,1,41,1,1.868447671318759,2,0.09387144102374273,-0.2046294076264745,-0.7217768225964634,164,3
-0.19353817040809795,1105,1,8,1,-0.8230679276959041,0,-0.9194797171448245,-0.2046294076264745,1.8658557922712806,265,3
-0.9493596395186551,1313,1,28,2,-0.4866284778190712,1,1.335583423568325,-0.2046294076264745,-0.7866182589540768,219,1
0.40463652576747616,771,1,36,1,1.4198617381496486,0,0.7218637080577844,-0.2046294076264745,1.256002453846798,98,3
-0.6742478807580402,2485,1,9,1,0.2983969052268722,0,0.3507773684467598,-0.2046294076264745,2.401697006030192,330,2
0.6430575896548167,2330,1,21,2,-1.439873585803431,3,0.40786757454076356,-0.2046294076264745,-0.9186387077880921,285,2
0.08040989094049127,268,1,20,1,0.07410393864231694,0,0.8503166717692929,-0.2046294076264745,0.4853772501107751,10,0
1.4157526712397432,1176,1,38,1,-1.3277271025111534,3,-0.9765699232388283,-0.2046294076264745,-1.0669298154247835,189,3
-0.976911887068082,1897,1,15,0,-0.15018902794223832,1,0.27941461082925506,-0.2046294076264745,0.7008730296763248,66,2
0.18237032007060722,2034,1,7,0,-1.3838003441572921,3,-0.791026753433316,-0.2046294076264745,-1.2552291413316727,252,2
0.014352949610809084,720,1,8,2,0.5226898718114275,1,-1.347656262849853,-0.2046294076264745,0.3779000675514163,222,3
-0.9183505261276228,480,1,21,2,1.1394955299189544,2,-1.276293505232348,-0.2046294076264745,-0.29986101179923325,318,0
-0.22571098121115568,747,1,33,1,-0.9912876526343205,3,0.40786757454076356,-0.2046294076264745,-1.0226467323753299,39,3
-0.4046465715073107,1478,1,28,0,0.7469828383959827,2,1.7780325207968544,-0.2046294076264745,-0.638101348135768,217,1
-0.8931256734022467,188,1,17,1,0.18625042193459457,0,-0.9194797171448245,-0.2046294076264745,0.3453613158913098,320,0
-0.22047434285704096,711,1,21,0,-0.6548482027574877,1,-0.6768463412453084,-0.2046294076264745,0.4684881985038968,76,3
1.0660958253205544,2198,1,40,0,-0.31840875288065473,1,0.8217715687222911,-0.2046294076264745,1.0059613534390424,309,2
0.4756905206899738,2442,1,20,1,-0.7669946860497653,0,-0.12021683182877146,-0.2046294076264745,2.373946308198471,120,2
1.9603972864621446,991,1,20,1,-0.8791411693420429,0,-0.9194797171448245,-0.2046294076264745,1.2834195787965845,89,3
0.1942126525576901,2083,1,6,0,1.6441547047342038,2,0.12241654407074462,-0.2046294076264745,0.576109073997012,217,2
-0.9413164368178906,342,1,18,2,0.46661663016528865,1,-0.10594428030527052,-0.2046294076264745,-0.1733060263384558,272,0
-0.3952000866332215,1115,1,23,1,-1.0473608942804593,3,-0.9480248201918264,-0.2046294076264745,-1.010299403853255,4,3
-0.5847458592154913,2032,1,30,1,-1.0473608942804593,1,2.434569890877898,-0.2046294076264745,0.08070972325481418,358,2
-0.03246875802598132,1671,1,41,2,-0.4305552361729324,1,-0.9908424747623292,-0.2046294076264745,-0.3747122005601331,233,1
-0.6122638803704471,1835,1,1,1,0.5787631134575663,1,0.051053786453239894,-0.2046294076264745,-0.7719949369991088,246,1
1.212174076924225,700,1,16,0,-1.3277271025111534,3,0.6647735019637806,-0.2046294076264745,-0.8494993131440124,39,3
-0.7906518483550606,1950,1,11,0,-0.4305552361729324,1,-1.2334758506618453,-0.2046294076264745,-0.3986139805233768,276,2
